0,status,1,BODYGUARD,ALIVE,carlo
4,talk,64,7,9,Over
4,talk,65,7,13,ESTIMATE Agent[03] VILLAGER
4,talk,66,7,10,Over
4,talk,67,7,4,Over
4,talk,68,7,1,Over
4,talk,69,7,3,Over
4,talk,70,7,6,Over
4,talk,71,7,2,Over
4,talk,72,8,4,Over
4,talk,73,8,12,Over
4,talk,74,8,1,Over
4,talk,75,8,3,Over
4,talk,76,8,2,Over
4,talk,77,8,10,Over
4,talk,78,8,6,Over
4,talk,79,8,9,Over
4,talk,80,8,13,Over
4,vote,1,2
4,vote,2,10
4,vote,3,6
4,vote,4,10
4,vote,6,13
4,vote,9,3
4,vote,10,12
4,vote,12,10
4,vote,13,3
4,execute,10,WEREWOLF
4,divine,9,3,HUMAN
4,guard,1,6,WEREWOLF
4,attackVote,6,2
4,attack,2,true
5,status,1,BODYGUARD,ALIVE,carlo
5,status,2,VILLAGER,DEAD,m_cre
5,status,3,VILLAGER,ALIVE,cndl
5,status,4,VILLAGER,ALIVE,AITKN
5,status,5,WEREWOLF,DEAD,aplain
5,status,6,WEREWOLF,ALIVE,takkyubu
5,status,7,POSSESSED,DEAD,kasuka
5,status,8,VILLAGER,DEAD,johnny
5,status,9,SEER,ALIVE,hibagon
5,status,10,WEREWOLF,DEAD,colun
5,status,11,VILLAGER,DEAD,wasabi
5,status,12,VILLAGER,ALIVE,Udon
5,status,13,VILLAGER,ALIVE,JuN1Ro
5,status,14,VILLAGER,DEAD,cash
5,status,15,MEDIUM,DEAD,daisyo
5,talk,0,0,1,VOTE Agent[03]
5,talk,1,0,12,VOTE Agent[06]
5,talk,2,0,9,DIVINED Agent[03] HUMAN
5,talk,3,0,6,VOTE Agent[12]
5,talk,4,0,4,VOTE Agent[09]
5,talk,5,0,13,VOTE Agent[03]
5,talk,6,0,3,VOTE Agent[06]
5,talk,7,1,13,Over
5,talk,8,1,9,Over
5,talk,9,1,1,Skip
5,talk,10,1,3,Skip
5,talk,11,1,6,REQUEST(VOTE Agent[12])
5,talk,12,1,4,Skip
5,talk,13,1,12,Over
5,talk,14,2,6,Skip
5,talk,15,2,3,Skip
5,talk,16,2,13,ESTIMATE Agent[03] VILLAGER
5,talk,17,2,4,VOTE Agent[12]
5,talk,18,2,9,Over
5,talk,19,2,12,Over
5,talk,20,2,1,Skip
5,talk,21,3,12,Over
5,talk,22,3,1,Over
5,talk,23,3,6,Skip
5,talk,24,3,13,Over
5,talk,25,3,3,Over
5,talk,26,3,9,Over
5,talk,27,3,4,Skip
5,talk,28,4,3,Over
5,talk,29,4,12,Over
5,talk,30,4,13,Over
5,talk,31,4,4,REQUEST(DIVINATION Agent[12])
5,talk,32,4,9,Over
5,talk,33,4,6,Over
5,talk,34,4,1,Over
5,talk,35,5,1,Over
5,talk,36,5,4,Skip
5,talk,37,5,6,Over
5,talk,38,5,13,Over
5,talk,39,5,9,Over
5,talk,40,5,3,Over
5,talk,41,5,12,Over
5,talk,42,6,3,Over
5,talk,43,6,6,Over
5,talk,44,6,1,Over
5,talk,45,6,9,Over
5,talk,46,6,13,ESTIMATE Agent[03] WEREWOLF
5,talk,47,6,12,Over
5,talk,48,6,4,Skip
5,talk,49,7,4,Over
5,talk,50,7,1,Over
5,talk,51,7,3,Over
5,talk,52,7,13,Over
5,talk,53,7,12,Over
5,talk,54,7,6,Over
5,talk,55,7,9,Over
5,vote,1,3
5,vote,3,6
5,vote,4,9
5,vote,6,12
5,vote,9,6
5,vote,12,6
5,vote,13,3
5,execute,6,WEREWOLF
5,divine,9,4,HUMAN
5,guard,1,3,VILLAGER
6,status,1,BODYGUARD,ALIVE,carlo
6,status,2,VILLAGER,DEAD,m_cre
6,status,3,VILLAGER,ALIVE,cndl
6,status,4,VILLAGER,ALIVE,AITKN
6,status,5,WEREWOLF,DEAD,aplain
6,status,6,WEREWOLF,DEAD,takkyubu
6,status,7,POSSESSED,DEAD,kasuka
6,status,8,VILLAGER,DEAD,johnny
6,status,9,SEER,ALIVE,hibagon
6,status,10,WEREWOLF,DEAD,colun
6,status,11,VILLAGER,DEAD,wasabi
6,status,12,VILLAGER,ALIVE,Udon
6,status,13,VILLAGER,ALIVE,JuN1Ro
6,status,14,VILLAGER,DEAD,cash
6,status,15,MEDIUM,DEAD,daisyo
6,result,6,0,VILLAGER
