0,status,1,WEREWOLF,ALIVE,m_cre
3,talk,112,10,14,Over
3,talk,113,10,10,Over
3,talk,114,10,3,Over
3,talk,115,10,9,ESTIMATE Agent[13] WEREWOLF
3,talk,116,10,11,Over
3,talk,117,10,15,ESTIMATE Agent[13] WEREWOLF
3,talk,118,10,13,Over
3,talk,119,10,2,Over
3,talk,120,10,6,Over
3,talk,121,11,6,Over
3,talk,122,11,5,Over
3,talk,123,11,13,Over
3,talk,124,11,14,Over
3,talk,125,11,4,Over
3,talk,126,11,2,Over
3,talk,127,11,15,Over
3,talk,128,11,11,Over
3,talk,129,11,3,Over
3,talk,130,11,9,Over
3,talk,131,11,10,Over
3,vote,2,3
3,vote,3,9
3,vote,4,13
3,vote,5,3
3,vote,6,13
3,vote,9,13
3,vote,10,14
3,vote,11,6
3,vote,13,3
3,vote,14,15
3,vote,15,13
3,execute,13,WEREWOLF
3,divine,6,13,WEREWOLF
4,status,1,WEREWOLF,DEAD,m_cre
4,status,2,VILLAGER,ALIVE,carlo
4,status,3,VILLAGER,ALIVE,AITKN
4,status,4,VILLAGER,ALIVE,Dummy13_09
4,status,5,VILLAGER,ALIVE,daisyo
4,status,6,SEER,ALIVE,tori
4,status,7,WEREWOLF,DEAD,Dummy13_11
4,status,8,BODYGUARD,DEAD,Dummy13_07
4,status,9,POSSESSED,ALIVE,wasabi
4,status,10,VILLAGER,ALIVE,TOT
4,status,11,VILLAGER,ALIVE,Dummy13_08
4,status,12,MEDIUM,DEAD,Dummy13_10
4,status,13,WEREWOLF,DEAD,megumish
4,status,14,VILLAGER,ALIVE,cash
4,status,15,VILLAGER,ALIVE,JuN1Ro
4,result,10,0,VILLAGER
